"lhs_id","TP","FN","OFF_TARGET","CORRECT_ABSENCE","neg_samples_n","neg_samples_fp","sensitivity_pct","specificity_like_pct","avg_sens_spec_like_pct","min_sens_spec_like_pct","aviti_bleed_ratio_min_pct","aviti_min_genome_coverage_pct","aviti_min_reads_per_million_filtered"
46074,19,15,1,357,14,0,55.88,100,77.94,55.88,6.53840174711717,39.7279294963776,12.8730856291923
46075,19,15,1,357,14,0,55.88,100,77.94,55.88,1.0746075922885,40.4892187329675,13.0440257254931
46076,21,13,2,356,14,0,61.76,100,80.88,61.76,1.44308299873145,12.9305192098232,11.3337973952881
46077,18,16,1,357,14,0,52.94,100,76.47,52.94,3.11358082159134,44.8053631838391,3.64637379675559
46078,21,13,2,356,14,0,61.76,100,80.88,61.76,9.18252861047653,11.7417832873939,4.85050387158007
46079,22,12,3,355,14,0,64.71,100,82.35,64.71,7.46352144722363,2.78913285974844,4.28284827399757
46080,21,13,2,356,14,0,61.76,100,80.88,61.76,0.707389218432736,26.9986451363263,13.757521615282
46081,18,16,1,357,14,0,52.94,100,76.47,52.94,5.47300632842071,44.7411944658176,14.8221431816579
46082,22,12,3,355,14,0,64.71,100,82.35,64.71,8.96521533228366,3.51409791079687,6.55029054161431
46083,18,16,1,357,14,0,52.94,100,76.47,52.94,9.91326031245855,44.3042546399048,11.8471350396021
46084,20,14,2,356,14,0,58.82,100,79.41,58.82,6.5572939993304,26.7606788175508,15.588232808099
46085,21,13,4,354,14,0,61.76,100,80.88,61.76,1.51323469087637,21.1618922755376,1.96594487444405
46086,21,13,2,356,14,0,61.76,100,80.88,61.76,5.05942044279582,24.1793377060974,17.5392857815541
46087,22,12,3,355,14,0,64.71,100,82.35,64.71,0.616974628002546,7.7495232856787,11.2661605310416
46088,21,13,2,356,14,0,61.76,100,80.88,61.76,7.16597877462881,9.30356325400656,19.1103191776879
46089,20,14,1,357,14,0,58.82,100,79.41,58.82,8.61434477836993,33.471344701538,3.21972621476385
46090,18,16,1,357,14,0,52.94,100,76.47,52.94,7.25106760346801,45.7662998822752,14.801328094443
46091,18,16,1,357,14,0,52.94,100,76.47,52.94,9.79938937499987,48.5866700728574,2.96748357799514
46092,23,11,3,355,14,0,67.65,100,83.82,67.65,6.94608215547008,0.33431038288516,4.89381620896221
46093,21,13,2,356,14,0,61.76,100,80.88,61.76,4.11301661283164,19.9728598417224,18.326994526641
46094,22,12,2,356,14,0,64.71,100,82.35,64.71,0.599284960594727,25.802173954972,18.6886460814979
46095,21,13,2,356,14,0,61.76,100,80.88,61.76,7.94105115659747,16.6012905778049,15.1123678835795
46096,24,10,4,354,14,0,70.59,100,85.29,70.59,7.65366000127017,1.02225841976353,2.38662603377337
46097,20,14,2,356,14,0,58.82,100,79.41,58.82,2.44126505330158,32.1295093418078,14.8765031100992
46098,20,14,1,357,14,0,58.82,100,79.41,58.82,6.02063457470273,34.856789911997,3.96189769972772
46099,18,16,1,357,14,0,52.94,100,76.47,52.94,9.34882054731587,49.8493940942651,5.11842797687468
46100,21,13,5,353,14,0,61.76,100,80.88,61.76,8.72191927843841,17.4447439705987,0.657030090932036
46101,22,12,2,356,14,0,64.71,100,82.35,64.71,5.89843459279034,6.39214012255031,7.02218367141457
46102,21,13,3,355,14,0,61.76,100,80.88,61.76,5.39452190871497,11.677186519695,2.22810231605284
46103,20,14,2,356,14,0,58.82,100,79.41,58.82,4.78695239789377,32.9584473152095,14.4583330667307
46104,21,13,2,356,14,0,61.76,100,80.88,61.76,3.82847775693021,8.42257285794476,9.71855076179653
46105,21,13,2,356,14,0,61.76,100,80.88,61.76,5.15793848478603,9.1395736062167,17.2980164256775
46106,22,12,3,355,14,0,64.71,100,82.35,64.71,5.31508817381726,0.06021804571955,11.9933593437649
46107,21,13,2,356,14,0,61.76,100,80.88,61.76,1.86734715499957,15.1825084110991,13.122765278257
46108,21,13,3,355,14,0,61.76,100,80.88,61.76,4.81572887476443,13.4596464647879,2.27696430595019
46109,21,13,2,356,14,0,61.76,100,80.88,61.76,9.60918644973845,14.7584428160841,13.1434484279908
46110,22,12,3,355,14,0,64.71,100,82.35,64.71,2.13310102886078,7.265025412341,3.76719798968215
46111,21,13,2,356,14,0,61.76,100,80.88,61.76,4.25697208308033,6.19310298034153,19.9942666333811
46112,23,11,7,351,14,0,67.65,100,83.82,67.65,5.22692367475557,2.6676378751545,1.310234716905
46113,20,14,1,357,14,0,58.82,100,79.41,58.82,1.99306746274796,35.8176564619282,1.59772018137285
46114,23,11,6,352,14,0,67.65,100,83.82,67.65,5.86858025377616,6.18480354374973,0.759249527262431
46115,21,13,2,356,14,0,61.76,100,80.88,61.76,5.4355371848647,17.3525607638747,7.8434558359717
46116,22,12,3,355,14,0,64.71,100,82.35,64.71,8.87341191609853,5.82672643449646,7.42939025329524
46117,20,14,2,356,14,0,58.82,100,79.41,58.82,8.90579677160885,26.5762148328687,7.57316270186282
46118,19,15,1,357,14,0,55.88,100,77.94,55.88,1.92874028568135,38.1597896928629,3.93165681886706
46119,21,13,2,356,14,0,61.76,100,80.88,61.76,7.87347921891734,14.7959285725404,15.9527776296164
46120,20,14,1,357,14,0,58.82,100,79.41,58.82,0.406019844266772,38.9234663271549,9.37180136904367
46121,18,16,1,357,14,0,52.94,100,76.47,52.94,9.46796933916179,44.1725013732831,2.91121732072448
46122,19,15,1,357,14,0,55.88,100,77.94,55.88,1.95035399833317,39.1658155006716,15.4218773093964
46123,22,12,2,356,14,0,64.71,100,82.35,64.71,0.500486406336236,25.8420889059028,8.13086196984784
46124,21,13,2,356,14,0,61.76,100,80.88,61.76,8.5470832409157,16.8114954406688,14.5651975600927
46125,23,11,14,344,14,3,67.65,78.57,73.11,67.65,0.0475587882104795,6.06639750919235,13.8930563211901
46126,21,13,2,356,14,0,61.76,100,80.88,61.76,4.08312695521694,10.6106827214161,18.7490153118436
46127,21,13,2,356,14,0,61.76,100,80.88,61.76,8.95382233186639,16.3341793583028,19.2483979684789
46128,20,14,2,356,14,0,58.82,100,79.41,58.82,4.49475871084081,33.1978575599779,4.44823985895743
46129,21,13,3,355,14,0,61.76,100,80.88,61.76,4.79594764223124,2.82470590267703,14.8588846328008
46130,20,14,2,356,14,0,58.82,100,79.41,58.82,8.0776254780441,33.2136292638782,3.11823297928288
46131,21,13,2,356,14,0,61.76,100,80.88,61.76,3.41992246411066,20.021375237016,13.5401934590207
46132,21,13,2,356,14,0,61.76,100,80.88,61.76,4.08187697726395,16.2559011663916,15.3438829624321
46133,20,14,2,356,14,0,58.82,100,79.41,58.82,3.43010100095337,27.8183871093441,2.7461635598884
46134,18,16,1,357,14,0,52.94,100,76.47,52.94,9.12986811456371,48.1560752097114,12.8855113412871
46135,20,14,2,356,14,0,58.82,100,79.41,58.82,8.10842875437236,27.7521604259828,10.0755925152439
46136,18,16,1,357,14,0,52.94,100,76.47,52.94,3.82645703278293,46.5109622243494,16.5882727014684
46137,21,13,2,356,14,0,61.76,100,80.88,61.76,9.82819653706118,12.9039125717335,16.9716693013414
46138,19,15,1,357,14,0,55.88,100,77.94,55.88,0.173023525278131,40.3569952915333,0.45690707065626
46139,18,16,1,357,14,0,52.94,100,76.47,52.94,4.52727934524466,44.6732917113914,3.60677962281471
46140,21,13,2,356,14,0,61.76,100,80.88,61.76,0.304672978692199,29.0155829348112,11.3754832852732
46141,21,13,3,355,14,0,61.76,100,80.88,61.76,4.25384394069484,24.7534004879883,2.28689894698397
46142,21,13,2,356,14,0,61.76,100,80.88,61.76,9.42272396271578,12.8399322523569,5.40209285102692
46143,18,16,1,357,14,0,52.94,100,76.47,52.94,1.9985703781232,48.335277399648,16.7291756198574
46144,21,13,4,354,14,0,61.76,100,80.88,61.76,5.09236197877787,15.8391831403143,1.62046103660376
46145,23,11,5,353,14,0,67.65,100,83.82,67.65,1.38876781308153,1.59266048780456,2.69082078581136
46146,20,14,2,356,14,0,58.82,100,79.41,58.82,6.15474995080484,31.7953143137463,17.5347161007112
46147,18,16,1,357,14,0,52.94,100,76.47,52.94,2.03486224483,46.8582982320678,6.21331913442775
46148,20,14,2,356,14,0,58.82,100,79.41,58.82,5.70022224563877,32.8025323647734,9.52297543671886
46149,20,14,1,357,14,0,58.82,100,79.41,58.82,6.32381879105296,35.0528133611869,13.7169337567082
46150,18,16,1,357,14,0,52.94,100,76.47,52.94,1.63374477797945,45.2779097165308,19.4942395785731
46151,21,13,2,356,14,0,61.76,100,80.88,61.76,1.71953505771053,22.7934014529804,4.79426941793798
46152,20,14,1,357,14,0,58.82,100,79.41,58.82,9.36982019041751,33.9811203656998,9.68836843080292
46153,20,14,2,356,14,0,58.82,100,79.41,58.82,5.73273223712673,31.9071416919726,4.20780350659611
46154,21,13,2,356,14,0,61.76,100,80.88,61.76,8.35687516504398,8.40672238786123,17.5150523363918
46155,23,11,4,354,14,0,67.65,100,83.82,67.65,1.16014230513009,5.57343985189812,8.56279662340591
46156,21,13,4,354,14,0,61.76,100,80.88,61.76,4.35937479472368,14.0842008734462,0.881049903851282
46157,21,13,2,356,14,0,61.76,100,80.88,61.76,9.2405349944374,8.28324264811387,15.3816975449876
46158,21,13,2,356,14,0,61.76,100,80.88,61.76,1.38013119144058,21.1312134477649,16.5928613236507
46159,20,14,1,357,14,0,58.82,100,79.41,58.82,8.02770689555875,35.6017734321621,6.55667575313793
46160,21,13,2,356,14,0,61.76,100,80.88,61.76,3.48697198191211,7.16098201042483,12.2623422247645
46161,21,13,2,356,14,0,61.76,100,80.88,61.76,2.67598828393885,13.7921858272456,17.9767862570586
46162,18,16,1,357,14,0,52.94,100,76.47,52.94,8.46710273617294,44.249446465416,2.60541853139708
46163,21,13,2,356,14,0,61.76,100,80.88,61.76,4.65693904280008,21.1309497644373,17.280056122999
46164,20,14,2,356,14,0,58.82,100,79.41,58.82,8.64276503394167,29.4043359137636,6.43088758680313
46165,21,13,3,355,14,0,61.76,100,80.88,61.76,9.95106659506636,1.51248560778203,12.4894980480397
46166,20,14,1,357,14,0,58.82,100,79.41,58.82,9.81124820921158,36.7629255793903,8.71031516505182
46167,23,11,4,354,14,0,67.65,100,83.82,67.65,1.14291676887956,5.95083330188331,4.98206576596922
46168,21,13,3,355,14,0,61.76,100,80.88,61.76,3.57973426492962,19.6519104662047,3.75573805860514
46169,21,13,2,356,14,0,61.76,100,80.88,61.76,6.26899242028922,11.1641798491685,14.5242018930444
46170,24,10,37,321,14,7,70.59,50,60.29,50,0.0142432527121389,6.99831932920532,6.37209662011513
46171,21,13,2,356,14,0,61.76,100,80.88,61.76,1.26742857192168,30.0607955744301,5.1317953662347
46172,20,14,2,356,14,0,58.82,100,79.41,58.82,8.14780893569349,30.3536177329005,11.9163184281338
46173,21,13,2,356,14,0,61.76,100,80.88,61.76,5.49381116573666,11.6247087382522,11.6845807620032
46174,18,16,1,357,14,0,52.94,100,76.47,52.94,5.46858726238734,49.9045030433054,11.4196321656188
46175,20,14,2,356,14,0,58.82,100,79.41,58.82,4.29653468434778,26.6193679197594,3.37123740467601
46176,20,14,2,356,14,0,58.82,100,79.41,58.82,4.59589199113238,29.2568806509643,3.56247249115706
46177,18,16,1,357,14,0,52.94,100,76.47,52.94,9.68877794639496,42.295034259107,6.33455725587606
46178,18,16,1,357,14,0,52.94,100,76.47,52.94,6.25173335512113,48.2637856995972,7.82404409265686
46179,21,13,2,356,14,0,61.76,100,80.88,61.76,5.99981006284866,15.9558330285734,4.39847814989393
46180,24,10,4,354,14,0,70.59,100,85.29,70.59,1.15207618041006,0.0426630284322891,6.41770939023416
46181,21,13,2,356,14,0,61.76,100,80.88,61.76,0.453899209660478,33.221345103701,14.8539147964905
46182,21,13,2,356,14,0,61.76,100,80.88,61.76,5.71559180264266,14.849768235568,4.72977871260634
46183,22,12,4,354,14,0,64.71,100,82.35,64.71,0.927820580522157,2.39837346911454,9.61806170092146
46184,18,16,1,357,14,0,52.94,100,76.47,52.94,4.86781375812329,44.0446382682788,10.6332688629836
46185,21,13,2,356,14,0,61.76,100,80.88,61.76,9.73578899545872,25.6644107120958,15.6974887396247
46186,20,14,1,357,14,0,58.82,100,79.41,58.82,9.28875781889211,33.5068138677639,17.488123898679
46187,21,13,3,355,14,0,61.76,100,80.88,61.76,7.58174708510512,17.2804431328961,3.48509212747621
46188,18,16,1,357,14,0,52.94,100,76.47,52.94,3.20749016737707,46.2854554968429,18.3084069066091
46189,20,14,2,356,14,0,58.82,100,79.41,58.82,8.75775636175745,30.0338220899046,13.5858343813441
46190,18,16,1,357,14,0,52.94,100,76.47,52.94,5.35925926179059,42.762879892443,10.0291421964526
46191,20,14,1,357,14,0,58.82,100,79.41,58.82,5.13853348166957,36.0583059534982,14.8409402036843
46192,21,13,2,356,14,0,61.76,100,80.88,61.76,6.47262107693192,6.97542850262381,15.1821503012892
46193,21,13,2,356,14,0,61.76,100,80.88,61.76,7.91929368551935,13.8725533867418,8.77126396157756
46194,20,14,1,357,14,0,58.82,100,79.41,58.82,4.83154602471921,35.543024630975,16.9034991698052
46195,21,13,2,356,14,0,61.76,100,80.88,61.76,7.08586548533624,16.9906458489971,4.3659916211029
46196,20,14,2,356,14,0,58.82,100,79.41,58.82,3.7781817275787,31.6419982687646,17.3506820265487
46197,21,13,2,356,14,0,61.76,100,80.88,61.76,1.44488930425216,11.7227885204956,19.3307886176484
46198,21,13,2,356,14,0,61.76,100,80.88,61.76,7.03967327965417,24.8624426720125,14.0119986796862
46199,18,16,1,357,14,0,52.94,100,76.47,52.94,5.00651091348655,48.0937193076462,9.34046922791475
46200,18,16,1,357,14,0,52.94,100,76.47,52.94,5.2870247302433,44.9967107038227,1.51836084282943
46201,21,13,2,356,14,0,61.76,100,80.88,61.76,9.16824064720573,11.1270655904897,15.1725661013153
46202,21,13,3,355,14,0,61.76,100,80.88,61.76,8.08286551914096,9.34804409011942,3.78658268633191
46203,20,14,2,356,14,0,58.82,100,79.41,58.82,7.07524670992051,27.7763933671629,14.6598947629706
46204,18,16,1,357,14,0,52.94,100,76.47,52.94,3.95824530771857,40.8617183870334,19.2176877654666
46205,18,16,1,357,14,0,52.94,100,76.47,52.94,8.02362096403563,42.5794009003916,5.6995430220162
46206,18,16,1,357,14,0,52.94,100,76.47,52.94,4.25558866383235,42.5367249847619,19.3592509094232
46207,22,12,2,356,14,0,64.71,100,82.35,64.71,1.12882055291249,22.9328730434177,16.3366404635226
46208,23,11,3,355,14,0,67.65,100,83.82,67.65,9.34616265667302,0.269526057669078,7.49677383992616
46209,18,16,1,357,14,0,52.94,100,76.47,52.94,9.0561892583732,41.1040060220277,17.7403644493176
46210,21,13,2,356,14,0,61.76,100,80.88,61.76,9.7379609594557,24.1257197913611,6.35558208171004
46211,18,16,1,357,14,0,52.94,100,76.47,52.94,4.05833562927383,47.6983835013929,8.64893468489358
46212,21,13,2,356,14,0,61.76,100,80.88,61.76,5.72329499171439,25.2839066856763,2.62138934541759
46213,21,13,2,356,14,0,61.76,100,80.88,61.76,7.91839101333004,8.41095206376223,18.3931282108242
46214,21,13,2,356,14,0,61.76,100,80.88,61.76,5.66576237571943,24.2832203045437,12.428636289165
46215,21,13,2,356,14,0,61.76,100,80.88,61.76,3.54387174772858,17.595069796241,7.31760855711857
46216,20,14,2,356,14,0,58.82,100,79.41,58.82,9.79370954576649,31.9951532517351,14.8761587703109
46217,21,13,3,355,14,0,61.76,100,80.88,61.76,7.57104314559733,5.23919718489505,19.5778917151327
46218,21,13,3,355,14,0,61.76,100,80.88,61.76,4.948593564596,4.83618253718235,13.3790232147455
46219,21,13,2,356,14,0,61.76,100,80.88,61.76,6.53286358555208,20.3776706605187,15.0324227121148
46220,20,14,2,356,14,0,58.82,100,79.41,58.82,7.73154402518827,27.6225988987358,0.865004209558526
46221,21,13,3,355,14,0,61.76,100,80.88,61.76,5.36591090590057,9.86661569934932,2.40400771974958
46222,18,16,1,357,14,0,52.94,100,76.47,52.94,6.29528228446734,42.8905630698407,13.5226258374637
46223,20,14,1,357,14,0,58.82,100,79.41,58.82,3.36955448045188,34.7944762711277,5.65596206777138
46224,18,16,1,357,14,0,52.94,100,76.47,52.94,7.21064548666102,41.7085334888382,9.20742343083988
46225,20,14,2,356,14,0,58.82,100,79.41,58.82,3.91049559974766,28.4315526274358,14.4972113541975
46226,18,16,1,357,14,0,52.94,100,76.47,52.94,4.03715734845477,40.9292796987246,16.4595069876742
46227,22,12,2,356,14,0,64.71,100,82.35,64.71,9.35457627877092,7.05272793354909,5.12877493743552
46228,20,14,2,356,14,0,58.82,100,79.41,58.82,9.73204746982267,30.138199628465,10.3536620593151
46229,20,14,1,357,14,0,58.82,100,79.41,58.82,1.34679302840373,34.7442591218526,9.51505794227659
46230,21,13,3,355,14,0,61.76,100,80.88,61.76,5.52592641415028,23.9970557625436,2.57909817614704
46231,21,13,2,356,14,0,61.76,100,80.88,61.76,1.61517296380838,17.8925002067088,6.41453489820934
46232,18,16,1,357,14,0,52.94,100,76.47,52.94,5.1708375955007,48.2444568801494,11.9992869174804
46233,18,16,1,357,14,0,52.94,100,76.47,52.94,7.40484827572808,45.3899181143031,19.1537605691123
46234,18,16,1,357,14,0,52.94,100,76.47,52.94,2.23875785970772,43.6846001280108,10.3086492763766
46235,21,13,2,356,14,0,61.76,100,80.88,61.76,8.77697290849756,19.1159949153713,17.9419889474464
46236,18,16,1,357,14,0,52.94,100,76.47,52.94,4.22495736203787,47.9128556241657,6.03567257236051
46237,21,13,3,355,14,0,61.76,100,80.88,61.76,9.94802859391093,22.5455898654037,3.45187636553515
46238,18,16,1,357,14,0,52.94,100,76.47,52.94,9.57910997821316,42.6901030167578,14.1372493345376
46239,21,13,3,355,14,0,61.76,100,80.88,61.76,8.6468118610813,4.93756445702491,14.2368263373371
46240,21,13,2,356,14,0,61.76,100,80.88,61.76,1.56702732403576,12.6061356702849,17.3442588918165
46241,21,13,4,354,14,0,61.76,100,80.88,61.76,8.37796928351822,23.561967169128,2.00399226796166
46242,20,14,2,356,14,0,58.82,100,79.41,58.82,7.54890766955696,31.1675105498503,1.47517115462157
46243,18,16,1,357,14,0,52.94,100,76.47,52.94,2.14219872730579,41.5285000923902,16.2972934055414
46244,20,14,1,357,14,0,58.82,100,79.41,58.82,2.35379253352412,33.9113917785736,11.6130293794597
46245,20,14,1,357,14,0,58.82,100,79.41,58.82,1.11856115346432,38.6680805744722,19.866850402368
46246,18,16,1,357,14,0,52.94,100,76.47,52.94,4.01759712891972,46.0431001666869,15.2913830115105
46247,21,13,5,353,14,0,61.76,100,80.88,61.76,6.53532817757353,15.1117770863342,0.473253886478487
46248,18,16,1,357,14,0,52.94,100,76.47,52.94,6.58285400975184,46.05592141803,15.0844719095821
46249,20,14,1,357,14,0,58.82,100,79.41,58.82,8.38106392771949,34.6342876705277,4.28633679747214
46250,21,13,2,356,14,0,61.76,100,80.88,61.76,8.66100412519046,7.70498118255078,16.6702454024868
46251,20,14,2,356,14,0,58.82,100,79.41,58.82,6.02983039288358,26.4489618684235,5.6139579911449
46252,21,13,2,356,14,0,61.76,100,80.88,61.76,5.26813048295102,14.2624602888693,15.9577745342353
46253,21,13,3,355,14,0,61.76,100,80.88,61.76,6.19841957169774,19.9351519080161,3.17209625890399
46254,20,14,2,356,14,0,58.82,100,79.41,58.82,5.30919624428712,29.1878118197895,12.9624098722837
46255,22,12,3,355,14,0,64.71,100,82.35,64.71,9.43236957798118,5.85974186243291,8.65295975642926
46256,18,16,1,357,14,0,52.94,100,76.47,52.94,1.50708042484359,42.581905220467,4.14220909182108
46257,18,16,1,357,14,0,52.94,100,76.47,52.94,8.4009226679296,46.2318989278371,12.2232711723207
46258,23,11,7,351,14,1,67.65,92.86,80.25,67.65,8.22011032472292,7.5105932763106,0.045879241103353
46259,22,12,4,354,14,0,64.71,100,82.35,64.71,0.958416553047299,17.8078717395605,1.80402831685152
46260,18,16,1,357,14,0,52.94,100,76.47,52.94,6.4263159021301,44.2682576119761,16.5140549461937
46261,21,13,3,355,14,0,61.76,100,80.88,61.76,6.56925893246045,3.5496987644576,19.2806857365199
46262,21,13,2,356,14,0,61.76,100,80.88,61.76,0.102698837995762,27.0243184123446,7.88064614312421
46263,20,14,2,356,14,0,58.82,100,79.41,58.82,5.14749364658198,27.7225313173946,5.86467041259524
46264,18,16,1,357,14,0,52.94,100,76.47,52.94,2.96805797752815,46.2387414797618,0.945044894997869
46265,21,13,2,356,14,0,61.76,100,80.88,61.76,5.58641704600756,21.6939104504987,6.29680488841352
46266,20,14,1,357,14,0,58.82,100,79.41,58.82,8.85020478094602,36.5736066355957,11.1404564288669
46267,21,13,2,356,14,0,61.76,100,80.88,61.76,7.15428384283183,16.8195478361498,19.7946462787717
46268,21,13,2,356,14,0,61.76,100,80.88,61.76,7.58474527172456,23.1151107199243,11.694901800988
46269,20,14,2,356,14,0,58.82,100,79.41,58.82,5.19802189099225,30.608288733815,11.9983159178106
46270,20,14,1,357,14,0,58.82,100,79.41,58.82,8.27053644107252,37.8104750830387,10.456015968961
46271,20,14,2,356,14,0,58.82,100,79.41,58.82,8.83484676638176,30.0677499288288,12.0112022467489
46272,20,14,2,356,14,0,58.82,100,79.41,58.82,2.56249564698604,26.6290884586307,17.6044530500461
46273,20,14,2,356,14,0,58.82,100,79.41,58.82,3.31450580475894,31.5954415695759,4.45315085573108
46274,20,14,2,356,14,0,58.82,100,79.41,58.82,9.25548312894055,30.9338793253042,19.3936994337948
46275,21,13,2,356,14,0,61.76,100,80.88,61.76,3.11028913685135,9.017759148126,11.653354355964
46276,21,13,2,356,14,0,61.76,100,80.88,61.76,0.24136862158461,27.1686334038759,9.93135211298778
46277,18,16,1,357,14,0,52.94,100,76.47,52.94,5.96203477620142,43.6351636553456,17.2618963001918
46278,21,13,2,356,14,0,61.76,100,80.88,61.76,5.79043681002047,16.5112158619969,6.02232728676456
46279,21,13,3,355,14,0,61.76,100,80.88,61.76,2.08855982254485,9.4794037891929,12.821141668183
46280,18,16,1,357,14,0,52.94,100,76.47,52.94,3.50249365494787,47.9090566589946,17.8645091947545
46281,21,13,2,356,14,0,61.76,100,80.88,61.76,6.39256074578087,16.7849330104161,15.0884952053354
46282,22,12,4,354,14,0,64.71,100,82.35,64.71,6.03286314192736,4.87453481602168,3.66506582845482
46283,21,13,3,355,14,0,61.76,100,80.88,61.76,6.65547239249395,5.83767412655137,15.3338942195813
46284,21,13,1,357,14,0,61.76,100,80.88,61.76,1.3191176398128,37.7941032744282,17.3572507792071
46285,21,13,2,356,14,0,61.76,100,80.88,61.76,6.83521687120181,11.3780295674131,11.932316449178
46286,22,12,2,356,14,0,64.71,100,82.35,64.71,0.888605071271793,16.1513368453071,19.5375923951085
46287,21,13,2,356,14,0,61.76,100,80.88,61.76,6.96266478325266,18.2616988075058,19.8700367860558
46288,19,15,1,357,14,0,55.88,100,77.94,55.88,0.414401578413975,45.809446528821,1.90402333092201
46289,22,12,4,354,14,0,64.71,100,82.35,64.71,0.841179221119685,1.30947539805004,11.7371247834432
46290,21,13,3,355,14,0,61.76,100,80.88,61.76,5.56650543555652,20.8356412884962,2.40195892920955
46291,21,13,2,356,14,0,61.76,100,80.88,61.76,0.839204661619989,31.3734546311379,3.49802372918823
46292,20,14,2,356,14,0,58.82,100,79.41,58.82,5.03250350270308,33.0970529138106,6.42150395468627
46293,21,13,2,356,14,0,61.76,100,80.88,61.76,3.50883347232342,13.7121284737114,14.4262718616759
46294,21,13,2,356,14,0,61.76,100,80.88,61.76,3.62183251927108,7.61901255963463,16.8175269114636
46295,21,13,3,355,14,0,61.76,100,80.88,61.76,5.85799173070511,13.8010712374033,2.34841620182395
46296,21,13,2,356,14,0,61.76,100,80.88,61.76,8.35068160771052,23.5762908859008,11.04393208647
46297,23,11,7,351,14,1,67.65,92.86,80.25,67.65,7.440577325825,7.77367584329576,0.622931198966783
46298,21,13,4,354,14,0,61.76,100,80.88,61.76,5.7906306118812,15.6763720824579,2.07130943385619
46299,18,16,1,357,14,0,52.94,100,76.47,52.94,5.31783100054229,40.676325319033,9.85442132752594
46300,20,14,1,357,14,0,58.82,100,79.41,58.82,3.03226045565237,37.1729216900376,8.77089469288029
46301,21,13,3,355,14,0,61.76,100,80.88,61.76,4.48034268431275,2.56030371068639,17.168442041346
46302,22,12,3,355,14,0,64.71,100,82.35,64.71,4.68588411113785,4.47085109411529,5.2944080316049
46303,21,13,2,356,14,0,61.76,100,80.88,61.76,5.40643699507599,12.1577317309539,19.9649018799807
46304,21,13,2,356,14,0,61.76,100,80.88,61.76,8.17324148524667,13.1091595480561,14.559793478825
46305,21,13,2,356,14,0,61.76,100,80.88,61.76,8.46246925880152,15.3729702138719,13.6527797320961
46306,22,12,5,353,14,0,64.71,100,82.35,64.71,1.41172887560774,3.74663266259502,3.83286351807783
46307,21,13,2,356,14,0,61.76,100,80.88,61.76,8.04971556090491,18.2848050632254,4.74782640104457
46308,21,13,2,356,14,0,61.76,100,80.88,61.76,7.89284642884186,25.1181449925622,11.5116938501062
46309,21,13,2,356,14,0,61.76,100,80.88,61.76,3.70819211377627,26.1601573110357,4.45750377778574
46310,21,13,2,356,14,0,61.76,100,80.88,61.76,1.56650142768549,11.6027624308572,4.1777290857146
46311,21,13,3,355,14,0,61.76,100,80.88,61.76,7.79368099157596,19.473845938305,3.14331552062398
46312,19,15,1,357,14,0,55.88,100,77.94,55.88,5.34630505664519,38.2681667678487,11.66485252248
46313,20,14,2,356,14,0,58.82,100,79.41,58.82,1.99670245272715,29.4660534481457,1.25843421044559
46314,21,13,2,356,14,0,61.76,100,80.88,61.76,5.41090292335686,15.7196468852959,18.326129679955
46315,20,14,2,356,14,0,58.82,100,79.41,58.82,1.73157443038458,32.9129282497156,7.46982262265608
46316,21,13,3,355,14,0,61.76,100,80.88,61.76,5.42618744183942,9.68849132822,2.32870723354528
46317,20,14,2,356,14,0,58.82,100,79.41,58.82,8.66623377169324,31.3931154223907,12.8676871112786
46318,24,10,9,349,14,0,70.59,100,85.29,70.59,2.58383346289664,1.63965038423904,1.06884447299642
46319,23,11,3,355,14,0,67.65,100,83.82,67.65,4.1082466164601,0.344681618090603,5.54916747479117
46320,18,16,1,357,14,0,52.94,100,76.47,52.94,5.59074202801823,48.8765478350226,17.9305743873151
46321,20,14,1,357,14,0,58.82,100,79.41,58.82,3.8326536048152,35.1919583252682,1.94145515400432
46322,21,13,3,355,14,0,61.76,100,80.88,61.76,8.88667422642096,1.79117232841987,14.4881764583223
46323,21,13,2,356,14,0,61.76,100,80.88,61.76,4.34294558059198,25.3651128475962,14.5644326955534
46324,18,16,1,357,14,0,52.94,100,76.47,52.94,6.18734675219618,47.1910575805393,8.52962635330558
46325,20,14,1,357,14,0,58.82,100,79.41,58.82,2.00327663818284,34.1057478070178,7.40920544825261
46326,18,16,1,357,14,0,52.94,100,76.47,52.94,7.79269096649121,42.4297515432617,6.21182214927073
46327,20,14,1,357,14,0,58.82,100,79.41,58.82,4.65730930606904,36.160844821127,8.48211537580416
46328,18,16,1,357,14,0,52.94,100,76.47,52.94,3.8007964945541,43.1756025716822,0.00520991330347024
46329,19,15,1,357,14,0,55.88,100,77.94,55.88,0.476339089122764,48.7864853737019,11.3674808182096
46330,23,11,5,353,14,0,67.65,100,83.82,67.65,1.89108793825714,5.23359723327123,2.3532222355973
46331,21,13,2,356,14,0,61.76,100,80.88,61.76,9.77981377221539,8.24668815463653,4.71546746286051
46332,21,13,2,356,14,0,61.76,100,80.88,61.76,6.47230397095175,15.6709486240889,19.2334719597491
46333,18,16,1,357,14,0,52.94,100,76.47,52.94,4.26655370362753,47.520334720694,13.7909224869179
46334,20,14,2,356,14,0,58.82,100,79.41,58.82,4.24479686255604,30.6301396479219,17.4581604521259
46335,21,13,3,355,14,0,61.76,100,80.88,61.76,4.84825480114387,4.71990064917726,10.9175324196673
