"lhs_id","TP","FN","OFF_TARGET","CORRECT_ABSENCE","neg_samples_n","neg_samples_fp","sensitivity_pct","specificity_like_pct","avg_sens_spec_like_pct","min_sens_spec_like_pct","ont_bleed_ratio_min_pct","ont_min_nb_reads","ont_min_genome_coverage_pct"
25450,15,19,4,354,14,0,44.12,100,72.06,44.12,0.0646166088102851,1,23.0759577526527
25451,12,22,4,354,14,0,35.29,100,67.65,35.29,5.82186636557812,64,14.2951995503688
25452,12,22,3,355,14,0,35.29,100,67.65,35.29,4.78563478658195,18,39.0902066411615
25453,13,21,3,355,14,0,38.24,100,69.12,38.24,6.19631889192304,37,22.1904515960623
25454,12,22,3,355,14,0,35.29,100,67.65,35.29,1.81832768743723,45,41.2375147832206
25455,14,20,3,355,14,0,41.18,100,70.59,41.18,2.53109321840215,10,27.2224210416656
25456,14,20,6,352,14,0,41.18,100,70.59,41.18,9.03001422687713,31,2.98404872042558
25457,13,21,4,354,14,0,38.24,100,69.12,38.24,4.13092573797838,30,9.16272223593935
25458,12,22,3,355,14,0,35.29,100,67.65,35.29,2.69650707571127,28,39.7648539871374
25459,12,22,3,355,14,0,35.29,100,67.65,35.29,9.98554768122907,73,26.9286040235345
25460,11,23,3,355,14,0,32.35,100,66.18,32.35,0.48014505124779,90,39.0166468820174
25461,12,22,3,355,14,0,35.29,100,67.65,35.29,3.61550508750044,82,33.9379051477053
25462,12,22,3,355,14,0,35.29,100,67.65,35.29,4.65719361414111,43,38.5249655295555
25463,12,22,3,355,14,0,35.29,100,67.65,35.29,5.73473032983586,51,33.8398160903152
25464,11,23,3,355,14,0,32.35,100,66.18,32.35,7.58533607379475,78,38.1642495597585
25465,14,20,7,351,14,0,41.18,100,70.59,41.18,9.18406541930642,43,1.3489444950748
25466,12,22,3,355,14,0,35.29,100,67.65,35.29,9.05366513502335,24,37.9422948195484
25467,12,22,4,354,14,0,35.29,100,67.65,35.29,3.7747614004676,70,21.0701986605701
25468,12,22,3,355,14,0,35.29,100,67.65,35.29,0.390995123221679,30,40.7335275637644
25469,11,23,3,355,14,0,32.35,100,66.18,32.35,8.53688576512674,84,44.7485589537334
25470,12,22,9,349,14,0,35.29,100,67.65,35.29,3.37375729814586,94,3.04052718588605
25471,12,22,3,355,14,0,35.29,100,67.65,35.29,5.10011817629226,47,25.2968008809316
25472,12,22,3,355,14,0,35.29,100,67.65,35.29,7.19947778053973,79,31.8529328829122
25473,12,22,3,355,14,0,35.29,100,67.65,35.29,6.10407214878555,63,35.1224215758708
25474,13,21,4,354,14,0,38.24,100,69.12,38.24,9.87849644610805,22,13.8335304137967
25475,15,19,4,354,14,0,44.12,100,72.06,44.12,2.20078999925943,14,15.2527418093494
25476,12,22,3,355,14,0,35.29,100,67.65,35.29,9.37252469753928,26,45.9303440511649
25477,15,19,4,354,14,0,44.12,100,72.06,44.12,6.08492868124216,20,12.4868893585613
25478,14,20,11,347,14,1,41.18,92.86,67.02,41.18,0.756298127094447,52,4.64851749147009
25479,12,22,4,354,14,0,35.29,100,67.65,35.29,5.12575579172948,75,19.6740524975442
25480,12,22,6,352,14,0,35.29,100,67.65,35.29,9.35223445288613,89,4.14149314694991
25481,12,22,4,354,14,0,35.29,100,67.65,35.29,2.97463074676413,48,12.9420799104158
25482,12,22,4,354,14,0,35.29,100,67.65,35.29,6.93108137959451,52,18.0738124546136
25483,12,22,3,355,14,0,35.29,100,67.65,35.29,9.09367682354744,64,21.552635836901
25484,11,23,3,355,14,0,32.35,100,66.18,32.35,5.05618636996697,48,38.7166218402726
25485,12,22,3,355,14,0,35.29,100,67.65,35.29,6.8919485781125,48,28.2353028263858
25486,12,22,3,355,14,0,35.29,100,67.65,35.29,6.4719883497345,83,36.0627013950273
25487,12,22,3,355,14,0,35.29,100,67.65,35.29,5.26503892291626,49,27.9869148797218
25488,12,22,3,355,14,0,35.29,100,67.65,35.29,2.93800608915144,78,30.4689575792908
25489,13,21,4,354,14,0,38.24,100,69.12,38.24,9.59298904285752,28,9.3502402135327
25490,11,23,3,355,14,0,32.35,100,66.18,32.35,6.98288650028834,71,42.5096151863256
25491,11,23,3,355,14,0,32.35,100,66.18,32.35,0.433663907046337,52,47.0432359588919
25492,12,22,3,355,14,0,35.29,100,67.65,35.29,4.62966074214575,22,49.05793456348
25493,15,19,4,354,14,0,44.12,100,72.06,44.12,2.97614164274344,10,12.5833139654847
25494,11,23,3,355,14,0,32.35,100,66.18,32.35,6.77919441016554,58,47.9940994590382
25495,11,23,3,355,14,0,32.35,100,66.18,32.35,1.03810624454792,74,48.5349094643167
25496,12,22,4,354,14,0,35.29,100,67.65,35.29,4.69570861907036,73,7.91606598326715
25497,11,23,3,355,14,0,32.35,100,66.18,32.35,8.68662760816717,69,38.247004834526
25498,15,19,12,346,14,1,44.12,92.86,68.49,44.12,0.841513828688161,36,0.838692860952462
25499,13,21,3,355,14,0,38.24,100,69.12,38.24,0.364266119972081,42,22.2511613170479
25500,11,23,3,355,14,0,32.35,100,66.18,32.35,4.0462528620441,84,48.2600757230991
25501,12,22,3,355,14,0,35.29,100,67.65,35.29,8.55010888244328,87,30.1452532757559
25502,15,19,3,355,14,0,44.12,100,72.06,44.12,4.69434589894009,0,23.0264446386963
25503,13,21,3,355,14,0,38.24,100,69.12,38.24,0.762181170749106,31,29.1593276675966
25504,17,17,6,352,14,1,50,92.86,71.43,50,1.88186621994115,3,10.288382281572
25505,12,22,3,355,14,0,35.29,100,67.65,35.29,0.452477394331503,9,46.4918679700402
25506,14,20,11,347,14,1,41.18,92.86,67.02,41.18,1.54756949967321,82,4.17844689123472
25507,13,21,6,352,14,1,38.24,92.86,65.55,38.24,1.97562209972602,32,10.700095261425
25508,12,22,3,355,14,0,35.29,100,67.65,35.29,0.793371404734417,42,43.313019625334
25509,11,23,3,355,14,0,32.35,100,66.18,32.35,5.02033014754092,93,24.1785083788775
25510,15,19,5,353,14,0,44.12,100,72.06,44.12,0.0354829198202351,17,15.5012389346247
25511,12,22,3,355,14,0,35.29,100,67.65,35.29,1.39339174482007,49,23.2869748403504
25512,12,22,3,355,14,0,35.29,100,67.65,35.29,7.85399855502835,34,44.9681942827865
25513,13,21,7,351,14,0,38.24,100,69.12,38.24,3.57690451110827,87,4.74023889812187
25514,13,21,3,355,14,0,38.24,100,69.12,38.24,1.87181971019881,43,23.6389291868943
25515,12,22,3,355,14,0,35.29,100,67.65,35.29,3.30405486190203,70,21.6802864797796
25516,11,23,4,354,14,0,32.35,100,66.18,32.35,4.30419734453673,95,12.9888504477674
25517,13,21,4,354,14,0,38.24,100,69.12,38.24,7.96523271434812,26,15.5818816834949
25518,13,21,6,352,14,0,38.24,100,69.12,38.24,4.03682769226197,61,4.34249357950431
25519,11,23,3,355,14,0,32.35,100,66.18,32.35,5.16123644038415,64,48.7945352001371
25520,12,22,7,351,14,0,35.29,100,67.65,35.29,3.69816121728614,97,2.93354794290161
25521,11,23,3,355,14,0,32.35,100,66.18,32.35,6.58994470986237,71,41.572903695013
25522,16,18,6,352,14,0,47.06,100,73.53,47.06,9.92344461793548,16,7.01001393056812
25523,13,21,3,355,14,0,38.24,100,69.12,38.24,2.03850900233316,37,31.5322341810646
25524,13,21,6,352,14,1,38.24,92.86,65.55,38.24,2.34092308998506,37,9.70785509141989
25525,13,21,3,355,14,0,38.24,100,69.12,38.24,9.08113804196641,35,35.2535309034062
25526,13,21,3,355,14,0,38.24,100,69.12,38.24,9.84502715118392,11,30.7412482236229
25527,12,22,3,355,14,0,35.29,100,67.65,35.29,3.00856461486367,21,46.7729187851202
25528,12,22,3,355,14,0,35.29,100,67.65,35.29,9.73472348320524,45,44.0771295703863
25529,12,22,4,354,14,0,35.29,100,67.65,35.29,9.61839603721255,48,16.4630940601235
25530,11,23,3,355,14,0,32.35,100,66.18,32.35,8.91532651733179,68,38.4491593086272
25531,14,20,9,349,14,0,41.18,100,70.59,41.18,3.16382248487414,66,3.19639382247173
25532,12,22,4,354,14,0,35.29,100,67.65,35.29,9.48667230168907,80,17.0085472330332
25533,12,22,4,354,14,0,35.29,100,67.65,35.29,6.86541818233191,81,15.4796440052185
25534,12,22,3,355,14,0,35.29,100,67.65,35.29,0.49579949432048,89,22.8908197268627
25535,13,21,4,354,14,0,38.24,100,69.12,38.24,4.83809441464925,22,19.2712882827902
25536,12,22,4,354,14,0,35.29,100,67.65,35.29,8.42610175154218,68,20.9027425892306
25537,12,22,3,355,14,0,35.29,100,67.65,35.29,7.87706874768811,63,26.8620532647172
25538,11,23,3,355,14,0,32.35,100,66.18,32.35,1.20229368070315,87,47.8906054597237
25539,11,23,3,355,14,0,32.35,100,66.18,32.35,8.37638592795271,84,39.7915777078596
25540,13,21,3,355,14,0,38.24,100,69.12,38.24,9.94915021886267,40,24.3374552847601
25541,12,22,4,354,14,0,35.29,100,67.65,35.29,4.11799796578293,80,12.4191361766986
25542,13,21,4,354,14,0,38.24,100,69.12,38.24,7.88832233078887,37,21.0690898714823
25543,13,21,3,355,14,0,38.24,100,69.12,38.24,5.34032540809556,12,36.2091940058389
25544,15,19,4,354,14,0,44.12,100,72.06,44.12,1.93811863755921,10,12.1416223453023
25545,13,21,3,355,14,0,38.24,100,69.12,38.24,4.58270446252374,7,31.3154406044879
25546,14,20,4,354,14,0,41.18,100,70.59,41.18,7.27080884401435,17,18.6055804247655
25547,11,23,4,354,14,0,32.35,100,66.18,32.35,7.03761344403946,99,11.6505770219706
25548,13,21,4,354,14,0,38.24,100,69.12,38.24,1.46425121606709,23,18.8249899306598
25549,14,20,5,353,14,0,41.18,100,70.59,41.18,2.67881079239298,78,7.80861326012597
25550,12,22,3,355,14,0,35.29,100,67.65,35.29,3.84235050406691,14,41.8896718783193
25551,12,22,4,354,14,0,35.29,100,67.65,35.29,8.92113224205514,84,7.7600311891305
25552,12,22,3,355,14,0,35.29,100,67.65,35.29,4.13914395320041,20,41.691314830254
25553,13,21,6,352,14,0,38.24,100,69.12,38.24,9.19461071046512,69,6.17667826259974
25554,11,23,3,355,14,0,32.35,100,66.18,32.35,8.17795951966322,79,40.4098930558089
25555,12,22,3,355,14,0,35.29,100,67.65,35.29,7.69250346729022,45,45.9245950885933
25556,12,22,3,355,14,0,35.29,100,67.65,35.29,7.12410376868546,50,34.2135383277132
25557,11,23,3,355,14,0,32.35,100,66.18,32.35,8.63897578924971,88,48.2432184201101
25558,14,20,4,354,14,0,41.18,100,70.59,41.18,9.05989368315218,13,19.2689408337893
25559,18,16,6,352,14,0,52.94,100,76.47,52.94,4.72127927231444,5,5.34835682116367
25560,12,22,3,355,14,0,35.29,100,67.65,35.29,5.07251583384303,29,40.7978162954074
25561,11,23,3,355,14,0,32.35,100,66.18,32.35,1.59179055256632,96,42.2266986148945
25562,11,23,3,355,14,0,32.35,100,66.18,32.35,1.76371144328539,87,40.2108077460588
25563,15,19,4,354,14,0,44.12,100,72.06,44.12,2.01004650639945,12,16.264106326165
25564,13,21,3,355,14,0,38.24,100,69.12,38.24,4.8005646610358,25,25.7317320645566
25565,11,23,3,355,14,0,32.35,100,66.18,32.35,9.92403548907295,90,45.0108496965661
25566,13,21,3,355,14,0,38.24,100,69.12,38.24,7.27726309600836,18,36.4088695106196
25567,12,22,4,354,14,0,35.29,100,67.65,35.29,5.61952076011656,68,15.5551023145415
25568,14,20,6,352,14,0,41.18,100,70.59,41.18,9.11350785003777,32,5.2625525345105
25569,12,22,4,354,14,0,35.29,100,67.65,35.29,9.94145713977078,59,16.5690627003069
25570,17,17,11,347,14,1,50,92.86,71.43,50,0.451991558272042,12,2.62062044595834
25571,13,21,6,352,14,0,38.24,100,69.12,38.24,4.34718889158319,56,2.92894469361228
25572,14,20,4,354,14,0,41.18,100,70.59,41.18,9.46653456410014,15,18.9521446525862
25573,12,22,3,355,14,0,35.29,100,67.65,35.29,7.17139200894525,19,46.3948731700056
25574,12,22,3,355,14,0,35.29,100,67.65,35.29,6.83535866931092,39,43.6485757878182
25575,12,22,4,354,14,0,35.29,100,67.65,35.29,5.27798294423227,47,7.90789137431001
25576,13,21,4,354,14,0,38.24,100,69.12,38.24,4.69855498859338,39,8.41222131373361
25577,13,21,6,352,14,0,38.24,100,69.12,38.24,8.26666753012715,65,6.61409096942318
25578,12,22,3,355,14,0,35.29,100,67.65,35.29,3.95884425483893,20,49.1681596159698
25579,13,21,3,355,14,0,38.24,100,69.12,38.24,7.73932226632531,35,28.0393767411943
25580,12,22,4,354,14,0,35.29,100,67.65,35.29,5.04673892016495,53,15.0672058707193
25581,15,19,4,354,14,0,44.12,100,72.06,44.12,4.87932276115504,10,8.4722387958084
25582,11,23,6,352,14,1,32.35,92.86,62.61,32.35,1.76528202426333,98,8.58411107464484
25583,12,22,4,354,14,0,35.29,100,67.65,35.29,5.3433453753992,49,20.6447586751896
25584,12,22,4,354,14,0,35.29,100,67.65,35.29,5.1806385755938,67,12.5617341754317
25585,12,22,3,355,14,0,35.29,100,67.65,35.29,1.70244845845888,18,38.4706424787142
25586,11,23,6,352,14,0,32.35,100,66.18,32.35,4.99941657107351,97,3.49751522369753
25587,12,22,3,355,14,0,35.29,100,67.65,35.29,8.17953002907918,88,31.2042841761648
25588,13,21,3,355,14,0,38.24,100,69.12,38.24,5.99357255344267,38,32.8871904083288
25589,15,19,4,354,14,0,44.12,100,72.06,44.12,3.86077424123504,12,10.8186063687088
25590,12,22,3,355,14,0,35.29,100,67.65,35.29,8.70666723878402,10,43.9390119077129
25591,13,21,4,354,14,0,38.24,100,69.12,38.24,2.92896303598916,33,11.3224172338283
25592,15,19,3,355,14,0,44.12,100,72.06,44.12,3.62324358131923,1,27.6722387682041
25593,11,23,3,355,14,0,32.35,100,66.18,32.35,6.24453739592081,62,41.2969577536873
25594,12,22,3,355,14,0,35.29,100,67.65,35.29,0.980679056730773,68,28.9042902529222
25595,11,23,6,352,14,0,32.35,100,66.18,32.35,8.50419072447529,92,6.82461893644335
25596,12,22,3,355,14,0,35.29,100,67.65,35.29,9.29736042448827,75,22.9624200069529
25597,11,23,3,355,14,0,32.35,100,66.18,32.35,0.318597833862202,97,26.3867822347534
25598,12,22,3,355,14,0,35.29,100,67.65,35.29,4.60270096225366,80,28.1548119244213
25599,11,23,3,355,14,0,32.35,100,66.18,32.35,4.07558854437019,69,44.4608911669266
25600,15,19,3,355,14,0,44.12,100,72.06,44.12,2.23853473883283,1,21.7422854377488
25601,13,21,4,354,14,0,38.24,100,69.12,38.24,9.1110694075916,34,14.1028596445911
25602,12,22,4,354,14,0,35.29,100,67.65,35.29,0.282269938789075,66,13.9917983979782
25603,13,21,3,355,14,0,38.24,100,69.12,38.24,1.65315030513569,41,31.6091716984092
25604,13,21,3,355,14,0,38.24,100,69.12,38.24,1.92646124279564,23,32.7659550328704
25605,12,22,4,354,14,0,35.29,100,67.65,35.29,6.23541071783402,59,21.2653090642076
25606,13,21,4,354,14,0,38.24,100,69.12,38.24,9.05126327155789,40,10.8353872432366
25607,15,19,3,355,14,0,44.12,100,72.06,44.12,6.74551367392535,3,28.7247747515343
25608,11,23,4,354,14,0,32.35,100,66.18,32.35,9.00398565472283,94,20.6961675568144
25609,11,23,3,355,14,0,32.35,100,66.18,32.35,6.58968397242539,84,43.7635060200468
25610,11,23,3,355,14,0,32.35,100,66.18,32.35,2.56974243785634,65,44.0633960732264
25611,12,22,4,354,14,0,35.29,100,67.65,35.29,6.2934260382327,71,8.72450660375843
25612,12,22,3,355,14,0,35.29,100,67.65,35.29,8.69816259802007,76,21.4956468173012
25613,11,23,3,355,14,0,32.35,100,66.18,32.35,7.44929600461763,93,37.5576222592243
25614,12,22,3,355,14,0,35.29,100,67.65,35.29,3.87449905369543,79,35.2142187468212
25615,15,19,4,354,14,0,44.12,100,72.06,44.12,6.78201502500582,11,16.4910363449509
25616,15,19,4,354,14,0,44.12,100,72.06,44.12,5.2277659077184,14,12.254047022145
25617,12,22,3,355,14,0,35.29,100,67.65,35.29,5.48386374561163,33,48.5014520883703
25618,20,14,11,347,14,2,58.82,85.71,72.27,58.82,2.8205160551551,1,3.20981959713914
25619,11,23,3,355,14,0,32.35,100,66.18,32.35,8.28467083909404,91,24.5200481774841
25620,11,23,6,352,14,0,32.35,100,66.18,32.35,9.86564105673763,99,5.5838187448167
25621,13,21,4,354,14,0,38.24,100,69.12,38.24,8.09125767045103,38,17.4771264977915
25622,12,22,3,355,14,0,35.29,100,67.65,35.29,8.689086314236,45,39.3783411138542
25623,11,23,3,355,14,0,32.35,100,66.18,32.35,7.43257226042515,75,40.257701277323
25624,12,22,4,354,14,0,35.29,100,67.65,35.29,0.284243186018779,87,13.5285947938781
25625,12,22,3,355,14,0,35.29,100,67.65,35.29,6.38214631671354,68,35.0907082332153
25626,14,20,5,353,14,0,41.18,100,70.59,41.18,2.84842487513153,24,7.87048048483452
25627,13,21,3,355,14,0,38.24,100,69.12,38.24,7.7517355592299,33,27.3711831371805
25628,12,22,3,355,14,0,35.29,100,67.65,35.29,5.15414409243676,31,38.4538374629898
25629,13,21,6,352,14,0,38.24,100,69.12,38.24,5.57335626110304,47,5.06560225245974
25630,11,23,4,354,14,0,32.35,100,66.18,32.35,6.32525037094818,94,8.239188040243
25631,12,22,3,355,14,0,35.29,100,67.65,35.29,7.14957045921583,56,28.1771629354917
25632,12,22,3,355,14,0,35.29,100,67.65,35.29,1.75002174752292,13,44.9358837281192
25633,13,21,6,352,14,1,38.24,92.86,65.55,38.24,0.338383726481767,31,9.0995382911152
25634,13,21,3,355,14,0,38.24,100,69.12,38.24,7.59324710678093,37,28.7059247507202
25635,14,20,3,355,14,0,41.18,100,70.59,41.18,5.77556903118645,2,34.3766510231206
25636,12,22,6,352,14,0,35.29,100,67.65,35.29,7.93369974832723,88,5.4049671572157
25637,11,23,3,355,14,0,32.35,100,66.18,32.35,3.70634608765075,95,49.828984767086
25638,13,21,4,354,14,0,38.24,100,69.12,38.24,6.75360201517816,44,16.6928354803229
25639,13,21,3,355,14,0,38.24,100,69.12,38.24,3.88591698811552,36,34.5067395803879
25640,12,22,4,354,14,0,35.29,100,67.65,35.29,7.48990705537389,47,16.3718265651554
25641,13,21,4,354,14,0,38.24,100,69.12,38.24,2.67067391164694,27,9.63722897863691
25642,11,23,3,355,14,0,32.35,100,66.18,32.35,6.17748999355612,88,45.028443965356
25643,12,22,3,355,14,0,35.29,100,67.65,35.29,6.01482135115869,48,30.6339855130131
25644,11,23,3,355,14,0,32.35,100,66.18,32.35,9.61924596754706,97,32.9680420609649
25645,13,21,7,351,14,0,38.24,100,69.12,38.24,4.46941965980132,79,1.01481894830242
25646,11,23,4,354,14,0,32.35,100,66.18,32.35,2.04697269131036,91,21.186248255252
25647,14,20,9,349,14,0,41.18,100,70.59,41.18,2.98745672702037,51,5.03232447760261
25648,14,20,6,352,14,0,41.18,100,70.59,41.18,6.81246391168532,24,4.08189268159145
25649,19,15,11,347,14,1,55.88,92.86,74.37,55.88,1.9125351790119,6,4.14677849083976
25650,13,21,4,354,14,0,38.24,100,69.12,38.24,4.19594955054563,41,7.99893095829291
25651,12,22,4,354,14,0,35.29,100,67.65,35.29,5.41884026718526,49,19.6607852204919
25652,13,21,3,355,14,0,38.24,100,69.12,38.24,3.47090760234585,22,31.6402504486323
25653,12,22,4,354,14,0,35.29,100,67.65,35.29,8.17067496065616,84,9.68341226559784
25654,13,21,3,355,14,0,38.24,100,69.12,38.24,3.40198676071179,24,29.4269477320816
25655,11,23,3,355,14,0,32.35,100,66.18,32.35,7.00200729562326,73,48.8311986243657
25656,13,21,3,355,14,0,38.24,100,69.12,38.24,4.22505158707818,23,26.5567237514338
25657,12,22,4,354,14,0,35.29,100,67.65,35.29,5.09302830580715,53,16.2705514116915
25658,13,21,7,351,14,0,38.24,100,69.12,38.24,6.78155890715935,78,0.912454761618399
25659,16,18,6,352,14,0,47.06,100,73.53,47.06,6.35494726467675,16,5.57478099498549
25660,12,22,4,354,14,0,35.29,100,67.65,35.29,0.0992259033695329,69,28.1953149491724
25661,12,22,4,354,14,0,35.29,100,67.65,35.29,5.43934655510506,57,18.7931210052869
25662,18,16,7,351,14,0,52.94,100,76.47,52.94,8.92529055832778,10,0.30454577158636
25663,14,20,3,355,14,0,41.18,100,70.59,41.18,0.306051113453833,6,35.2017174477139
25664,12,22,3,355,14,0,35.29,100,67.65,35.29,4.73363510319954,67,22.3902236371215
25665,13,21,4,354,14,0,38.24,100,69.12,38.24,5.66447476275887,39,9.23508548402286
25666,12,22,3,355,14,0,35.29,100,67.65,35.29,8.46329899911277,78,35.0876162235166
25667,12,22,3,355,14,0,35.29,100,67.65,35.29,3.69209820575682,79,25.8982138014678
25668,14,20,6,352,14,0,41.18,100,70.59,41.18,8.47920861315066,25,4.00518869478162
25669,13,21,4,354,14,0,38.24,100,69.12,38.24,9.06291596165099,29,21.3359913669201
25670,11,23,3,355,14,0,32.35,100,66.18,32.35,9.24513353112806,97,33.0276151059783
25671,12,22,3,355,14,0,35.29,100,67.65,35.29,0.16941035100189,35,41.4191807489864
25672,12,22,3,355,14,0,35.29,100,67.65,35.29,9.43025691634752,65,29.4837229346479
25673,11,23,4,354,14,0,32.35,100,66.18,32.35,0.0950083812322235,94,26.1454980781196
25674,11,23,3,355,14,0,32.35,100,66.18,32.35,2.72846878262826,49,45.8825219281984
25675,11,23,3,355,14,0,32.35,100,66.18,32.35,0.791399881698005,65,49.7299490401627
25676,12,22,3,355,14,0,35.29,100,67.65,35.29,3.6415284487864,45,41.0023168384886
25677,13,21,3,355,14,0,38.24,100,69.12,38.24,0.477973334772931,36,25.2590233934305
25678,13,21,6,352,14,0,38.24,100,69.12,38.24,9.1127121550461,64,3.89244984570367
25679,14,20,6,352,14,0,41.18,100,70.59,41.18,8.32246660435048,43,3.26624552959064
25680,12,22,4,354,14,0,35.29,100,67.65,35.29,5.06324580928034,48,13.325931847636
25681,13,21,6,352,14,0,38.24,100,69.12,38.24,6.69231337712968,51,3.49158963111253
25682,12,22,3,355,14,0,35.29,100,67.65,35.29,7.27876705805564,72,29.1220673738716
25683,17,17,9,349,14,0,50,100,75,50,3.21172811950459,17,4.8464354971
25684,17,17,12,346,14,1,50,92.86,71.43,50,1.40507375621763,13,1.45071829193493
25685,12,22,3,355,14,0,35.29,100,67.65,35.29,9.02852010624795,34,37.7634547091775
25686,12,22,3,355,14,0,35.29,100,67.65,35.29,9.65094168080108,24,48.0118880322764
25687,14,20,4,354,14,0,41.18,100,70.59,41.18,3.24776446436595,21,10.7167856837311
25688,12,22,4,354,14,0,35.29,100,67.65,35.29,1.72788114244365,56,12.2710180640293
25689,16,18,6,352,14,0,47.06,100,73.53,47.06,3.87383856942428,20,6.11643809016526
25690,13,21,3,355,14,0,38.24,100,69.12,38.24,3.7250505971157,39,28.1504466418831
25691,13,21,3,355,14,0,38.24,100,69.12,38.24,2.17880670708283,45,35.3444962172417
25692,13,21,4,354,14,0,38.24,100,69.12,38.24,6.52133326466156,36,8.89651363952947
25693,12,22,6,352,14,0,35.29,100,67.65,35.29,8.91940120251372,85,6.84705989110563
25694,13,21,6,352,14,0,38.24,100,69.12,38.24,7.06129437517601,52,2.66458737201255
25695,12,22,4,354,14,0,35.29,100,67.65,35.29,2.02329390715018,60,15.3917101598417
25696,14,20,7,351,14,1,41.18,92.86,67.02,41.18,1.24060435393625,30,7.94123745927459
25697,14,20,4,354,14,0,41.18,100,70.59,41.18,3.80926823907078,16,20.1499085612245
25698,13,21,5,353,14,0,38.24,100,69.12,38.24,0.0162706060416764,12,30.5534479540238
25699,12,22,3,355,14,0,35.29,100,67.65,35.29,2.77349016706087,21,47.8788155190784
25700,12,22,3,355,14,0,35.29,100,67.65,35.29,5.19166875145645,26,37.0966670597136
25701,12,22,3,355,14,0,35.29,100,67.65,35.29,5.93022342598576,80,33.9288116139109
25702,16,18,4,354,14,0,47.06,100,73.53,47.06,3.55447022990738,4,16.8897427892104
25703,13,21,3,355,14,0,38.24,100,69.12,38.24,9.31036529083937,43,27.700358379407
25704,12,22,3,355,14,0,35.29,100,67.65,35.29,3.25649590284314,30,38.2966657186607
25705,14,20,3,355,14,0,41.18,100,70.59,41.18,0.98831830185866,11,25.3559574098553
25706,13,21,3,355,14,0,38.24,100,69.12,38.24,4.28558262214835,12,32.4141356496722
25707,12,22,4,354,14,0,35.29,100,67.65,35.29,3.94206389281251,75,19.7856548565428
25708,16,18,6,352,14,0,47.06,100,73.53,47.06,5.59503829251679,10,5.37990144973272
25709,11,23,3,355,14,0,32.35,100,66.18,32.35,1.83533268202667,81,38.519393726094
25710,12,22,4,354,14,0,35.29,100,67.65,35.29,8.62196707611908,69,8.33422381282749
25711,15,19,12,346,14,1,44.12,92.86,68.49,44.12,1.90514147975405,30,0.830299012383446
25712,13,21,4,354,14,0,38.24,100,69.12,38.24,0.661700726692402,34,18.9135752322515
25713,13,21,3,355,14,0,38.24,100,69.12,38.24,9.73096791782894,13,36.1847877278939
25714,14,20,6,352,14,0,41.18,100,70.59,41.18,8.60336183958256,39,3.29762909817579
25715,12,22,3,355,14,0,35.29,100,67.65,35.29,5.21126024471498,86,32.652444941997
25716,15,19,3,355,14,0,44.12,100,72.06,44.12,7.85306549894209,3,29.7450373889738
25717,12,22,3,355,14,0,35.29,100,67.65,35.29,7.05854605895204,19,38.9929810093688
25718,14,20,6,352,14,0,41.18,100,70.59,41.18,6.05616304867819,46,1.98599895180657
25719,12,22,3,355,14,0,35.29,100,67.65,35.29,1.79178212561756,56,35.7643924017342
25720,13,21,3,355,14,0,38.24,100,69.12,38.24,0.818835261633526,36,33.2373874952142
25721,12,22,3,355,14,0,35.29,100,67.65,35.29,6.09278462236514,47,27.2368246714233
25722,13,21,4,354,14,0,38.24,100,69.12,38.24,4.55197263311588,41,9.25687195017363
25723,13,21,6,352,14,0,38.24,100,69.12,38.24,9.63961719678366,60,4.33185097946343
25724,11,23,3,355,14,0,32.35,100,66.18,32.35,4.45172846889349,74,49.8501282494342
25725,12,22,3,355,14,0,35.29,100,67.65,35.29,5.4631325820205,65,28.4412703621805
25726,15,19,4,354,14,0,44.12,100,72.06,44.12,8.9512031909002,12,16.5401438627647
25727,13,21,3,355,14,0,38.24,100,69.12,38.24,9.98045066151682,34,22.6154148350151
25728,12,22,6,352,14,1,35.29,92.86,64.08,35.29,0.698917377693066,80,8.48112824003317
25729,13,21,3,355,14,0,38.24,100,69.12,38.24,5.80101709060709,40,21.6242761127026
25730,11,23,4,354,14,0,32.35,100,66.18,32.35,1.19448055320904,93,14.4314128355716
25731,13,21,4,354,14,0,38.24,100,69.12,38.24,8.17487737740807,29,14.4678634872274
25732,13,21,3,355,14,0,38.24,100,69.12,38.24,3.39245816406859,44,28.1737254927146
25733,12,22,4,354,14,0,35.29,100,67.65,35.29,5.09160262385646,74,11.8779165569223
25734,12,22,3,355,14,0,35.29,100,67.65,35.29,9.69898303671596,25,38.1536961266322
25735,12,22,3,355,14,0,35.29,100,67.65,35.29,7.81101129566934,6,49.3476811400274
25736,12,22,3,355,14,0,35.29,100,67.65,35.29,2.01357179567146,53,28.951219370988
25737,11,23,6,352,14,0,32.35,100,66.18,32.35,9.36775086042145,100,3.97116504972975
25738,11,23,3,355,14,0,32.35,100,66.18,32.35,8.83427356808332,57,37.1226857368188
25739,12,22,4,354,14,0,35.29,100,67.65,35.29,7.43969609206759,57,11.8108247911655
25740,12,22,3,355,14,0,35.29,100,67.65,35.29,5.89374945467056,21,42.595441325417
25741,11,23,3,355,14,0,32.35,100,66.18,32.35,4.49450046543176,96,32.5937996391181
25742,12,22,3,355,14,0,35.29,100,67.65,35.29,4.61127743579429,88,31.8000999415226
25743,13,21,4,354,14,0,38.24,100,69.12,38.24,2.14553886469114,34,15.4582565532016
25744,12,22,4,354,14,0,35.29,100,67.65,35.29,5.95800778049321,73,9.1571362830851
